source	almaMmsId	hbzId	zdbId
mapping	99373808427806441	HT030702527	
mapping	990184695470206441	HT016763845	
mapping	990092009310206441	HT004335721	
mapping	990028541630206441	HT007445724	
mapping	990075378340206441	HT007205701	
mapping	990006797050206441	HT000773482	
mapping	990126335460206441	HT014021296	
mapping	990111416350206441	BT000095096	
mapping	99371068671706441	HT021154651	
mapping	990178771270206441	HT016259693	
mapping	990058216890206441	HT000162703	
mapping	990057705060206441	HT004408972	
mapping	990074402380206441	HT010673858	
mapping	990049562170206441	HT005402318	
mapping	990052915010206441	HT002156838	
mapping	990017302590206441	HT004387028	
mapping	990079637840206441	HT003289997	
mapping	990188877580206441	HT016987531	
mapping	990187223160206441	HT016833334	
mapping	990111429970206441	BT000096458	
mapping	990111674910206441	BT000120987	
mapping	990112093220206441	BT000163314	
mapping	990124543720206441	HT013906307	
mapping	990053409490206441	HT006302832	
mapping	990368454960206441	HT020652147	
mapping	990110707090206441	BT000023897	
mapping	990111172830206441	BT000070722	
mapping	990052845120206441	HT001264019	
mapping	990052949470206441	HT002161670	
mapping	990052704290206441	HT001248001	
mapping	990063552050206441	HT003539828	
mapping	990007878890206441	HT002107101	
mapping	990111704040206441	BT000123910	
mapping	990119021630206441	HT013579063	
mapping	990071404200206441	HT008975507	
mapping	990136196930206441	HT014403872	
mapping	990008468270206441	HT002561222	
mapping	990008587300206441	HT002576315	
mapping	990136184070206441	HT014402582	
mapping	990171376540206441	HT015694622	
mapping	990005332500206441	HT000607991	
mapping	990052697330206441	HT001247217	
mapping	990225487970206441	HT019741210	
mapping	990214701800206441	HT019207661	
mapping	990112223580206441	BT000176480	
mapping	990178742010206441	HT016256752	
mapping	990114483620206441	HT013122072	
mapping	990223122830206441	HT019592090	
mapping	990227985530206441	HT019990279	
mapping	99372615149306441	HT030052885	
mapping	990048031500206441	HT001367706	
mapping	990134665750206441	HT014337782	
mapping	990164739100206441	HT015431439	
mapping	990198457720206441	HT017782272	
mapping	990028988040206441	HT007541611	
mapping	990063043880206441	HT003237227	
mapping	990111480990206441	BT000101566	
mapping	990024931170206441	HT006529896	
mapping	99372477762206441	HT030016671	
mapping	990063504890206441	HT003514815	
mapping	99370848115506441	HT020967340	
mapping	99373848374006441	HT030708947	
mapping	990053622300206441	HT008178203	
mapping	990225570130206441	HT019749399	
mapping	990228599260206441	HT020051319	
mapping	990063159780206441	HT003306969	
mapping	990110556560206441	BT000008154	
mapping	990111979360206441	BT000151761	
mapping	990053993620206441	HT001248462	
mapping	990052861350206441	HT001265915	
mapping	990075361700206441	HT006326104	
mapping	990364398490206441	HT020247522	
mapping	990188470200206441	HT016954278	
mapping	990047879730206441	HT001340682	
mapping	990124549850206441	HT013906926	
mapping	99371307850406441	HT021338400	
mapping	990068485060206441	HT007168781	
mapping	99371243097206441	HT021286259	
mapping	990091934680206441	HT003936113	
mapping	990052566730206441	HT001231227	
mapping	990052704020206441	HT001247970	
mapping	990053256210206441	HT004527807	
mapping	990118329600206441	HT013508997	
mapping	990076597890206441	HT001541692	
mapping	990047677850206441	HT001235841	
mapping	990060888810206441	HT001206922	
mapping	990110168640206441	HT012865979	
mapping	990177708420206441	HT016159894	
mapping	990187224040206441	HT016833421	
mapping	990151273650206441	HT014748214	
mapping	990171385600206441	HT015695545	
mapping	990175533020206441	HT015974279	
mapping	990196859610206441	HT017649149	
mapping	990000776560206441	HT000088789	
mapping	990136206650206441	HT014404858	
mapping	990227793120206441	HT019971125	
mapping	990111946260206441	BT000148417	
mapping	990112514630206441	HT012923881	
mapping	990065399940206441	HT004773698	
mapping	990041627550206441	HT010006353	
mapping	990056889820206441	HT003111968	
mapping	990120399250206441	HT013718502	
mapping	990211465740206441	HT018975593	
mapping	990183431640206441	HT016641234	
mapping	99374228515806441	HT030796254	
mapping	990111228720206441	BT000076311	
mapping	990164122710206441	HT015389646	
mapping	990001213390206441	HT000139150	
mapping	990080631720206441	HT004129489	
mapping	990092224580206441	HT005775804	
mapping	990119658610206441	HT013643559	
mapping	990366270150206441	HT020434236	
mapping	99371027158706441	HT021124604	
mapping	99373341271706441	HT030608343	
mapping	990048152450206441	HT001389723	
mapping	990052606350206441	HT001236059	
mapping	990052714510206441	HT001249151	
mapping	990067791310206441	HT006544883	
mapping	990090524420206441	HT010903326	
mapping	990052576650206441	HT001232448	
mapping	990110293830206441	HT012878625	
mapping	990110967390206441	BT000050163	
mapping	990060191960206441	HT001121900	
mapping	990111537220206441	BT000107189	
mapping	990120931380206441	HT013772351	
mapping	990079956940206441	HT003550890	
mapping	990013396850206441	HT003555253	
mapping	990111448830206441	BT000098344	
mapping	990086813410206441	HT008865288	
mapping	990009054040206441	HT002636513	
mapping	990060922110206441	HT001211113	
mapping	990005267450206441	HT000600684	
mapping	99373492659406441	HT030633077	
mapping	990202300710206441	HT018113786	
mapping	990064643390206441	HT004190417	
mapping	990052677200206441	HT001244757	
mapping	990052764740206441	HT001255047	
mapping	990365260770206441	HT020333435	
mapping	990209547670206441	HT018784741	
mapping	990210927800206441	HT018921873	
mapping	990206684410206441	HT018526589	
mapping	990001344960206441	HT000153942	
mapping	990132361670206441	HT014104649	
mapping	990189019910206441	HT017001489	
mapping	990073343870206441	HT010078820	
mapping	990159595760206441	HT015252257	
mapping	990010721800206441	HT002904663	
mapping	990367205840206441	HT020527604	
mapping	990109121110206441	HT012759980	
mapping	990110967270206441	BT000050151	
mapping	990120902000206441	HT013769390	
mapping	990006863530206441	HT000780965	
mapping	990052639900206441	HT001239873	
mapping	990118329490206441	HT013508987	
mapping	990226391250206441	HT019831362	
mapping	990213847190206441	HT019123018	
mapping	990076597880206441	HT001541691	
mapping	990083762990206441	HT006579830	
mapping	990182076800206441	HT016508528	
mapping	990047677240206441	HT001235191	
mapping	990022093330206441	HT005283859	
mapping	990368455000206441	HT020652151	
mapping	990120216630206441	HT013700000	
mapping	990363291570206441	HT020137382	
mapping	990114394170206441	HT013113058	
mapping	990003576070206441	HT000407705	
mapping	990087773890206441	HT009400446	
mapping	990022230530206441	HT005298631	
mapping	990111055990206441	BT000059027	
mapping	990072046790206441	HT009354154	
mapping	990110872280206441	BT000040644	
mapping	990002825630206441	HT000321972	
mapping	990063647430206441	HT003591594	
mapping	990063723940206441	HT003634244	
mapping	990040678420206441	HT009833727	
mapping	990109121020206441	HT012759971	
mapping	990111172860206441	BT000070725	
mapping	990115539770206441	HT013228530	
mapping	990066514210206441	HT005486778	
mapping	990176504100206441	HT016046150	
mapping	990187190540206441	HT016830097	
mapping	99373806364006441	HT030698296	
mapping	990184676390206441	HT016761923	
mapping	990227565320206441	HT019948413	
mapping	99371243106506441	HT021285930	
mapping	990052692540206441	HT001246601	
mapping	990173480950206441	HT015832748	
mapping	990187976090206441	HT016907196	
mapping	99371145900606441	HT021207495	
mapping	99371026836706441	HT021124390	
mapping	99371910351806441	HT021721535	
mapping	990196931970206441	HT017656083	
mapping	990011154130206441	HT003026836	
mapping	990012605600206441	HT003373047	
mapping	990112126960206441	BT000166738	
mapping	990115060410206441	HT013180214	
mapping	990120042430206441	HT013682396	
mapping	990066455860206441	HT005478672	
mapping	990007887420206441	HT002116013	
mapping	990046849290206441	HT011024822	
mapping	990065166390206441	HT004499314	
mapping	990136184020206441	HT014402577	
mapping	990042881260206441	HT010241605	
mapping	990036545380206441	HT009027057	
mapping	990052575790206441	HT001232350	
mapping	990092495080206441	HT007427121	
mapping	990049562530206441	HT005402359	
mapping	990052641110206441	HT001240011	
mapping	990058637570206441	HT000917697	
mapping	990369921120206441	HT020798836	
mapping	990115505070206441	HT013225038	
mapping	990124675490206441	HT013919597	
mapping	990076348150206441	HT001490800	
mapping	990049478760206441	HT005392411	
mapping	990110967260206441	BT000050150	
mapping	990111882700206441	BT000141956	
mapping	990220339820206441	HT019527856	
mapping	990032715240206441	HT008278842	
mapping	990004119160206441	HT000470000	
mapping	990136206800206441	HT014404872	
mapping	990052706960206441	HT001248288	
mapping	990044795630206441	HT010626412	
mapping	990052850280206441	HT001264609	
mapping	990054121680206441	HT002156165	5170-6
mapping	990133601160206441	HT014230014	
mapping	990175070040206441	HT015964409	
mapping	990202522290206441	HT018134432	
mapping	990177341960206441	HT016128444	
mapping	990203644030206441	HT018239863	
mapping	990223980410206441	HT019677454	
mapping	990363262950206441	HT020134526	
mapping	990367195150206441	HT020526540	
mapping	99372615153006441	HT030052631	
mapping	990078646970206441	HT002313290	
mapping	990068723300206441	HT007313738	
mapping	990058507300206441	HT000901996	
mapping	990147979180206441	TT001713612	
mapping	990002010330206441	HT000229590	
mapping	990211823190206441	HT019011061	
mapping	990117623890206441	HT013439233	
mapping	990052864150206441	HT001266241	
mapping	990133762960206441	HT014246391	
mapping	990121832300206441	HT013863478	
mapping	99371771076606441	HT021592885	
mapping	990116811740206441	HT013357098	
mapping	990119466130206441	HT013624039	
mapping	990109478280206441	HT012796148	
mapping	990111674890206441	BT000120985	
mapping	990112187720206441	BT000172869	
mapping	990118797850206441	HT013556434	
mapping	990049168220206441	HT004382572	
mapping	990052701370206441	HT001247666	
mapping	990129131220206441	HT014043615	
mapping	990143268930206441	HT014595343	
mapping	990188279420206441	HT016936788	
mapping	990020546480206441	HT005121035	
mapping	990214415770206441	HT019179545	
mapping	990226247420206441	HT019817042	
mapping	990155591230206441	HT014967297	
mapping	990174769590206441	HT015947190	
mapping	990065811910206441	HT004832769	
mapping	990060205690206441	HT001123529	
mapping	990110636470206441	BT000016442	
mapping	990117247060206441	HT013401163	
mapping	990077268570206441	HT001723862	
mapping	990061989070206441	HT002498233	
mapping	990206669200206441	HT018525068	
mapping	990211650610206441	HT018994166	
mapping	990159021710206441	HT015194244	
mapping	990181499460206441	HT016455631	
mapping	990186732460206441	HT016785290	
mapping	990115156400206441	HT013189894	
mapping	990182078760206441	HT016508727	
mapping	990062127350206441	HT002517241	
mapping	990111431580206441	BT000096619	
mapping	990183321610206441	HT016630439	
mapping	990191235700206441	HT017215729	
mapping	99371026958006441	HT021124374	
mapping	990059600850206441	HT001043379	
mapping	990110328690206441	HT012882157	
mapping	990111405350206441	BT000093996	
mapping	990111848340206441	BT000138479	
mapping	990065421990206441	HT004776625	
mapping	990042656690206441	HT010207678	
mapping	990081031360206441	HT004420174	
mapping	990009053510206441	HT002636460	
mapping	990132140140206441	HT014082200	
mapping	990159321750206441	HT015224517	
mapping	990120947890206441	HT013774024	
mapping	990000349960206441	HT000040461	
mapping	990052600330206441	HT001235339	
mapping	990077884350206441	HT001953759	
mapping	990008526010206441	HT002568447	
mapping	990111694530206441	BT000122956	
mapping	990125287920206441	HT013981539	
mapping	990133795430206441	HT014249663	
mapping	990079201040206441	HT002973672	
mapping	990112737780206441	HT012946401	
mapping	990004823160206441	HT000550175	
mapping	990158990610206441	HT015191093	
mapping	990021663010206441	HT005238673	
mapping	990052619200206441	HT001237618	
mapping	990053173450206441	HT003971854	
mapping	990115167320206441	HT013190996	
mapping	990048688960206441	HT003196891	
mapping	990080923710206441	HT004325639	
mapping	990144485950206441	HT014654716	
mapping	990178771220206441	HT016259688	
mapping	990132015430206441	HT014069576	
mapping	990133290480206441	HT014198583	
mapping	990225500330206441	HT019742466	
mapping	99371243111206441	HT021285613	
mapping	990077535010206441	HT001824617	
mapping	990366200310206441	HT020427231	
mapping	990070914270206441	HT008663531	
mapping	990068329900206441	HT006884607	
mapping	99371375783606441	HT021384509	
mapping	990112260220206441	HT012898166	
mapping	990060037960206441	HT001102060	
mapping	990060871750206441	HT001204947	
mapping	990211684210206441	HT018997570	
mapping	990059146420206441	HT000983920	
mapping	99370737504206441	HT020910728	
mapping	990206685530206441	HT018526703	
mapping	990177379140206441	HT016132198	
mapping	990178491800206441	HT016232613	
mapping	990075307260206441	HT003498800	
mapping	990207730880206441	HT018615199	
mapping	990184363840206441	HT016730698	
mapping	990055221440206441	HT006958013	542787-3
mapping	99371119423206441	HT021190628	
mapping	990052599420206441	HT001235228	
mapping	990052761900206441	HT001254738	
mapping	990075143120206441	HT011124211	
mapping	990053552060206441	HT007358630	
mapping	990125082380206441	HT013960786	
mapping	990151364390206441	HT014757399	2238112-0
mapping	990218058020206441	HT019304183	
mapping	99371243098406441	HT021286229	
mapping	990110707160206441	BT000023904	
mapping	990132140890206441	HT014082272	
mapping	990062027390206441	HT002504169	
mapping	990184688810206441	HT016763166	
mapping	990207741400206441	HT018616263	
mapping	990214702780206441	HT019207757	
mapping	990062551980206441	HT002952931	
mapping	990172951580206441	HT015780694	
mapping	990218982370206441	HT019394543	
mapping	990225443340206441	HT019736739	
mapping	990031885870206441	HT008107335	
mapping	990111334580206441	BT000086909	
mapping	990111591280206441	BT000112616	
mapping	990159404780206441	HT015232928	
mapping	99372477760206441	HT030016920	
mapping	990110636300206441	BT000016425	
mapping	990048094120206441	HT001379003	
